notice_id,user_id,title,description,image_url,status,publish_date,expiry_date,created_at,updated_at
560,516,Campus Notice Title 560,This is the description for campus notice number 560. Please read carefully.,https://example.com/notices/image_560.jpg,pending,20-03-2026 12:00,02-04-2026 12:00,06-01-2026 10:00,06-01-2026 13:00
561,298,Campus Notice Title 561,This is the description for campus notice number 561. Please read carefully.,https://example.com/notices/image_561.jpg,rejected,11-03-2026 09:00,23-03-2026 09:00,14-01-2026 15:00,14-01-2026 18:00
562,910,Campus Notice Title 562,This is the description for campus notice number 562. Please read carefully.,https://example.com/notices/image_562.jpg,pending,27-01-2026 11:00,18-02-2026 11:00,18-03-2026 11:00,18-03-2026 11:00
563,21,Campus Notice Title 563,This is the description for campus notice number 563. Please read carefully.,https://example.com/notices/image_563.jpg,draft,20-01-2026 13:00,25-01-2026 13:00,13-03-2026 13:00,13-03-2026 16:00
564,426,Campus Notice Title 564,This is the description for campus notice number 564. Please read carefully.,https://example.com/notices/image_564.jpg,rejected,28-02-2026 09:00,13-03-2026 09:00,19-02-2026 11:00,19-02-2026 15:00
565,555,Campus Notice Title 565,This is the description for campus notice number 565. Please read carefully.,https://example.com/notices/image_565.jpg,draft,30-03-2026 09:00,27-04-2026 09:00,27-02-2026 12:00,27-02-2026 13:00
566,847,Campus Notice Title 566,This is the description for campus notice number 566. Please read carefully.,https://example.com/notices/image_566.jpg,draft,05-03-2026 15:00,29-03-2026 15:00,05-02-2026 10:00,05-02-2026 10:00
567,714,Campus Notice Title 567,This is the description for campus notice number 567. Please read carefully.,https://example.com/notices/image_567.jpg,rejected,26-02-2026 17:00,12-03-2026 17:00,05-03-2026 10:00,05-03-2026 11:00
568,141,Campus Notice Title 568,This is the description for campus notice number 568. Please read carefully.,https://example.com/notices/image_568.jpg,pending,18-02-2026 11:00,11-03-2026 11:00,12-01-2026 17:00,12-01-2026 19:00
569,500,Campus Notice Title 569,This is the description for campus notice number 569. Please read carefully.,https://example.com/notices/image_569.jpg,published,04-03-2026 16:00,20-03-2026 16:00,25-03-2026 11:00,25-03-2026 11:00
570,731,Campus Notice Title 570,This is the description for campus notice number 570. Please read carefully.,https://example.com/notices/image_570.jpg,draft,28-02-2026 13:00,25-03-2026 13:00,13-01-2026 14:00,13-01-2026 14:00
571,699,Campus Notice Title 571,This is the description for campus notice number 571. Please read carefully.,https://example.com/notices/image_571.jpg,published,17-02-2026 12:00,17-03-2026 12:00,25-01-2026 09:00,25-01-2026 16:00
572,191,Campus Notice Title 572,This is the description for campus notice number 572. Please read carefully.,https://example.com/notices/image_572.jpg,published,19-02-2026 16:00,20-03-2026 16:00,28-01-2026 16:00,29-01-2026 02:00
573,287,Campus Notice Title 573,This is the description for campus notice number 573. Please read carefully.,https://example.com/notices/image_573.jpg,draft,30-03-2026 12:00,20-04-2026 12:00,20-03-2026 17:00,20-03-2026 17:00
574,75,Campus Notice Title 574,This is the description for campus notice number 574. Please read carefully.,https://example.com/notices/image_574.jpg,draft,18-02-2026 16:00,26-02-2026 16:00,05-02-2026 15:00,05-02-2026 21:00
575,275,Campus Notice Title 575,This is the description for campus notice number 575. Please read carefully.,https://example.com/notices/image_575.jpg,rejected,11-02-2026 15:00,09-03-2026 15:00,09-02-2026 14:00,09-02-2026 15:00
576,601,Campus Notice Title 576,This is the description for campus notice number 576. Please read carefully.,https://example.com/notices/image_576.jpg,pending,17-02-2026 16:00,25-02-2026 16:00,16-03-2026 17:00,17-03-2026 02:00
577,798,Campus Notice Title 577,This is the description for campus notice number 577. Please read carefully.,https://example.com/notices/image_577.jpg,draft,20-01-2026 14:00,26-01-2026 14:00,20-01-2026 15:00,20-01-2026 16:00
578,967,Campus Notice Title 578,This is the description for campus notice number 578. Please read carefully.,https://example.com/notices/image_578.jpg,rejected,02-01-2026 16:00,08-01-2026 16:00,29-01-2026 09:00,29-01-2026 15:00
579,715,Campus Notice Title 579,This is the description for campus notice number 579. Please read carefully.,https://example.com/notices/image_579.jpg,rejected,01-01-2026 17:00,29-01-2026 17:00,12-01-2026 13:00,12-01-2026 15:00
580,866,Campus Notice Title 580,This is the description for campus notice number 580. Please read carefully.,https://example.com/notices/image_580.jpg,rejected,31-03-2026 09:00,14-04-2026 09:00,16-03-2026 10:00,16-03-2026 20:00
581,796,Campus Notice Title 581,This is the description for campus notice number 581. Please read carefully.,https://example.com/notices/image_581.jpg,published,24-02-2026 11:00,23-03-2026 11:00,26-02-2026 14:00,27-02-2026 00:00
582,443,Campus Notice Title 582,This is the description for campus notice number 582. Please read carefully.,https://example.com/notices/image_582.jpg,rejected,03-01-2026 15:00,09-01-2026 15:00,27-03-2026 10:00,27-03-2026 13:00
583,407,Campus Notice Title 583,This is the description for campus notice number 583. Please read carefully.,https://example.com/notices/image_583.jpg,draft,25-01-2026 16:00,11-02-2026 16:00,10-02-2026 09:00,10-02-2026 15:00
584,655,Campus Notice Title 584,This is the description for campus notice number 584. Please read carefully.,https://example.com/notices/image_584.jpg,pending,19-03-2026 16:00,13-04-2026 16:00,30-01-2026 17:00,30-01-2026 22:00
585,457,Campus Notice Title 585,This is the description for campus notice number 585. Please read carefully.,https://example.com/notices/image_585.jpg,rejected,22-03-2026 13:00,09-04-2026 13:00,02-03-2026 15:00,02-03-2026 23:00
586,112,Campus Notice Title 586,This is the description for campus notice number 586. Please read carefully.,https://example.com/notices/image_586.jpg,pending,25-01-2026 14:00,31-01-2026 14:00,02-01-2026 17:00,02-01-2026 17:00
587,95,Campus Notice Title 587,This is the description for campus notice number 587. Please read carefully.,https://example.com/notices/image_587.jpg,published,14-02-2026 16:00,08-03-2026 16:00,29-03-2026 12:00,29-03-2026 19:00
588,988,Campus Notice Title 588,This is the description for campus notice number 588. Please read carefully.,https://example.com/notices/image_588.jpg,rejected,22-01-2026 17:00,13-02-2026 17:00,02-03-2026 14:00,02-03-2026 16:00
589,66,Campus Notice Title 589,This is the description for campus notice number 589. Please read carefully.,https://example.com/notices/image_589.jpg,rejected,28-01-2026 11:00,24-02-2026 11:00,10-01-2026 11:00,10-01-2026 12:00
590,444,Campus Notice Title 590,This is the description for campus notice number 590. Please read carefully.,https://example.com/notices/image_590.jpg,pending,29-01-2026 17:00,08-02-2026 17:00,15-01-2026 17:00,15-01-2026 21:00
591,185,Campus Notice Title 591,This is the description for campus notice number 591. Please read carefully.,https://example.com/notices/image_591.jpg,rejected,26-02-2026 12:00,10-03-2026 12:00,19-01-2026 10:00,19-01-2026 17:00
592,209,Campus Notice Title 592,This is the description for campus notice number 592. Please read carefully.,https://example.com/notices/image_592.jpg,draft,04-03-2026 10:00,01-04-2026 10:00,20-01-2026 17:00,20-01-2026 23:00
593,626,Campus Notice Title 593,This is the description for campus notice number 593. Please read carefully.,https://example.com/notices/image_593.jpg,published,04-02-2026 12:00,20-02-2026 12:00,01-01-2026 10:00,01-01-2026 17:00
594,150,Campus Notice Title 594,This is the description for campus notice number 594. Please read carefully.,https://example.com/notices/image_594.jpg,rejected,06-01-2026 14:00,20-01-2026 14:00,20-01-2026 16:00,21-01-2026 02:00
595,645,Campus Notice Title 595,This is the description for campus notice number 595. Please read carefully.,https://example.com/notices/image_595.jpg,pending,04-03-2026 17:00,24-03-2026 17:00,18-02-2026 10:00,18-02-2026 13:00
596,936,Campus Notice Title 596,This is the description for campus notice number 596. Please read carefully.,https://example.com/notices/image_596.jpg,published,16-03-2026 14:00,31-03-2026 14:00,03-01-2026 09:00,03-01-2026 09:00
597,479,Campus Notice Title 597,This is the description for campus notice number 597. Please read carefully.,https://example.com/notices/image_597.jpg,published,06-01-2026 12:00,25-01-2026 12:00,25-01-2026 14:00,25-01-2026 16:00
598,178,Campus Notice Title 598,This is the description for campus notice number 598. Please read carefully.,https://example.com/notices/image_598.jpg,published,05-03-2026 16:00,27-03-2026 16:00,02-02-2026 12:00,02-02-2026 20:00
599,876,Campus Notice Title 599,This is the description for campus notice number 599. Please read carefully.,https://example.com/notices/image_599.jpg,rejected,05-03-2026 09:00,22-03-2026 09:00,26-01-2026 17:00,27-01-2026 02:00
600,525,Campus Notice Title 600,This is the description for campus notice number 600. Please read carefully.,https://example.com/notices/image_600.jpg,published,26-02-2026 15:00,18-03-2026 15:00,24-01-2026 17:00,24-01-2026 20:00
601,890,Campus Notice Title 601,This is the description for campus notice number 601. Please read carefully.,https://example.com/notices/image_601.jpg,published,22-02-2026 15:00,20-03-2026 15:00,30-01-2026 12:00,30-01-2026 22:00
602,466,Campus Notice Title 602,This is the description for campus notice number 602. Please read carefully.,https://example.com/notices/image_602.jpg,published,17-02-2026 15:00,26-02-2026 15:00,16-01-2026 10:00,16-01-2026 20:00
603,638,Campus Notice Title 603,This is the description for campus notice number 603. Please read carefully.,https://example.com/notices/image_603.jpg,rejected,07-02-2026 14:00,16-02-2026 14:00,25-03-2026 17:00,25-03-2026 20:00
604,819,Campus Notice Title 604,This is the description for campus notice number 604. Please read carefully.,https://example.com/notices/image_604.jpg,published,15-03-2026 12:00,31-03-2026 12:00,02-02-2026 10:00,02-02-2026 10:00
605,284,Campus Notice Title 605,This is the description for campus notice number 605. Please read carefully.,https://example.com/notices/image_605.jpg,rejected,01-03-2026 10:00,19-03-2026 10:00,26-03-2026 12:00,26-03-2026 14:00
606,709,Campus Notice Title 606,This is the description for campus notice number 606. Please read carefully.,https://example.com/notices/image_606.jpg,pending,31-01-2026 12:00,27-02-2026 12:00,15-01-2026 13:00,15-01-2026 13:00
607,974,Campus Notice Title 607,This is the description for campus notice number 607. Please read carefully.,https://example.com/notices/image_607.jpg,pending,18-01-2026 12:00,02-02-2026 12:00,23-02-2026 13:00,23-02-2026 13:00
608,681,Campus Notice Title 608,This is the description for campus notice number 608. Please read carefully.,https://example.com/notices/image_608.jpg,published,12-01-2026 15:00,04-02-2026 15:00,04-03-2026 11:00,04-03-2026 12:00
609,598,Campus Notice Title 609,This is the description for campus notice number 609. Please read carefully.,https://example.com/notices/image_609.jpg,draft,18-02-2026 12:00,02-03-2026 12:00,19-03-2026 09:00,19-03-2026 12:00
610,951,Campus Notice Title 610,This is the description for campus notice number 610. Please read carefully.,https://example.com/notices/image_610.jpg,rejected,03-02-2026 17:00,24-02-2026 17:00,11-02-2026 11:00,11-02-2026 13:00
611,334,Campus Notice Title 611,This is the description for campus notice number 611. Please read carefully.,https://example.com/notices/image_611.jpg,published,25-01-2026 13:00,13-02-2026 13:00,16-01-2026 16:00,16-01-2026 18:00
612,834,Campus Notice Title 612,This is the description for campus notice number 612. Please read carefully.,https://example.com/notices/image_612.jpg,draft,20-01-2026 11:00,19-02-2026 11:00,07-02-2026 09:00,07-02-2026 14:00
613,534,Campus Notice Title 613,This is the description for campus notice number 613. Please read carefully.,https://example.com/notices/image_613.jpg,pending,12-01-2026 09:00,11-02-2026 09:00,24-01-2026 12:00,24-01-2026 21:00
614,753,Campus Notice Title 614,This is the description for campus notice number 614. Please read carefully.,https://example.com/notices/image_614.jpg,rejected,08-01-2026 09:00,31-01-2026 09:00,23-02-2026 13:00,23-02-2026 17:00
615,689,Campus Notice Title 615,This is the description for campus notice number 615. Please read carefully.,https://example.com/notices/image_615.jpg,rejected,19-01-2026 13:00,08-02-2026 13:00,17-01-2026 13:00,17-01-2026 23:00
616,273,Campus Notice Title 616,This is the description for campus notice number 616. Please read carefully.,https://example.com/notices/image_616.jpg,rejected,24-03-2026 17:00,19-04-2026 17:00,10-03-2026 15:00,10-03-2026 22:00
617,747,Campus Notice Title 617,This is the description for campus notice number 617. Please read carefully.,https://example.com/notices/image_617.jpg,draft,23-02-2026 09:00,10-03-2026 09:00,15-01-2026 11:00,15-01-2026 16:00
618,852,Campus Notice Title 618,This is the description for campus notice number 618. Please read carefully.,https://example.com/notices/image_618.jpg,draft,31-03-2026 14:00,15-04-2026 14:00,29-01-2026 16:00,29-01-2026 17:00
619,582,Campus Notice Title 619,This is the description for campus notice number 619. Please read carefully.,https://example.com/notices/image_619.jpg,pending,31-01-2026 12:00,06-02-2026 12:00,08-03-2026 13:00,08-03-2026 16:00
620,869,Campus Notice Title 620,This is the description for campus notice number 620. Please read carefully.,https://example.com/notices/image_620.jpg,pending,06-01-2026 16:00,17-01-2026 16:00,16-02-2026 09:00,16-02-2026 09:00
621,437,Campus Notice Title 621,This is the description for campus notice number 621. Please read carefully.,https://example.com/notices/image_621.jpg,pending,11-01-2026 15:00,03-02-2026 15:00,15-01-2026 09:00,15-01-2026 10:00
622,663,Campus Notice Title 622,This is the description for campus notice number 622. Please read carefully.,https://example.com/notices/image_622.jpg,rejected,12-03-2026 09:00,25-03-2026 09:00,08-01-2026 10:00,08-01-2026 16:00
623,617,Campus Notice Title 623,This is the description for campus notice number 623. Please read carefully.,https://example.com/notices/image_623.jpg,published,11-03-2026 10:00,23-03-2026 10:00,20-02-2026 13:00,20-02-2026 13:00
624,974,Campus Notice Title 624,This is the description for campus notice number 624. Please read carefully.,https://example.com/notices/image_624.jpg,pending,15-01-2026 12:00,12-02-2026 12:00,10-03-2026 12:00,10-03-2026 12:00
625,92,Campus Notice Title 625,This is the description for campus notice number 625. Please read carefully.,https://example.com/notices/image_625.jpg,rejected,19-03-2026 09:00,31-03-2026 09:00,03-02-2026 15:00,04-02-2026 00:00
626,797,Campus Notice Title 626,This is the description for campus notice number 626. Please read carefully.,https://example.com/notices/image_626.jpg,draft,08-02-2026 12:00,09-03-2026 12:00,09-03-2026 09:00,09-03-2026 11:00
627,573,Campus Notice Title 627,This is the description for campus notice number 627. Please read carefully.,https://example.com/notices/image_627.jpg,draft,06-01-2026 17:00,13-01-2026 17:00,27-03-2026 16:00,28-03-2026 01:00
628,962,Campus Notice Title 628,This is the description for campus notice number 628. Please read carefully.,https://example.com/notices/image_628.jpg,rejected,16-01-2026 16:00,27-01-2026 16:00,08-02-2026 12:00,08-02-2026 22:00
629,845,Campus Notice Title 629,This is the description for campus notice number 629. Please read carefully.,https://example.com/notices/image_629.jpg,draft,21-03-2026 16:00,26-03-2026 16:00,13-01-2026 15:00,13-01-2026 17:00
630,192,Campus Notice Title 630,This is the description for campus notice number 630. Please read carefully.,https://example.com/notices/image_630.jpg,pending,17-02-2026 17:00,07-03-2026 17:00,13-02-2026 11:00,13-02-2026 12:00
631,407,Campus Notice Title 631,This is the description for campus notice number 631. Please read carefully.,https://example.com/notices/image_631.jpg,draft,16-03-2026 13:00,27-03-2026 13:00,18-01-2026 09:00,18-01-2026 14:00
632,332,Campus Notice Title 632,This is the description for campus notice number 632. Please read carefully.,https://example.com/notices/image_632.jpg,draft,23-02-2026 15:00,08-03-2026 15:00,30-03-2026 12:00,30-03-2026 15:00
633,386,Campus Notice Title 633,This is the description for campus notice number 633. Please read carefully.,https://example.com/notices/image_633.jpg,published,06-03-2026 10:00,04-04-2026 10:00,12-03-2026 14:00,12-03-2026 22:00
634,505,Campus Notice Title 634,This is the description for campus notice number 634. Please read carefully.,https://example.com/notices/image_634.jpg,published,27-02-2026 10:00,16-03-2026 10:00,20-02-2026 10:00,20-02-2026 10:00
635,135,Campus Notice Title 635,This is the description for campus notice number 635. Please read carefully.,https://example.com/notices/image_635.jpg,pending,15-02-2026 09:00,07-03-2026 09:00,23-02-2026 15:00,23-02-2026 21:00
636,636,Campus Notice Title 636,This is the description for campus notice number 636. Please read carefully.,https://example.com/notices/image_636.jpg,published,10-03-2026 11:00,25-03-2026 11:00,07-01-2026 14:00,07-01-2026 23:00
637,145,Campus Notice Title 637,This is the description for campus notice number 637. Please read carefully.,https://example.com/notices/image_637.jpg,draft,05-03-2026 13:00,25-03-2026 13:00,24-03-2026 15:00,24-03-2026 18:00
638,976,Campus Notice Title 638,This is the description for campus notice number 638. Please read carefully.,https://example.com/notices/image_638.jpg,rejected,17-01-2026 16:00,05-02-2026 16:00,27-02-2026 16:00,27-02-2026 20:00
639,972,Campus Notice Title 639,This is the description for campus notice number 639. Please read carefully.,https://example.com/notices/image_639.jpg,rejected,10-02-2026 12:00,26-02-2026 12:00,29-03-2026 11:00,29-03-2026 21:00
640,488,Campus Notice Title 640,This is the description for campus notice number 640. Please read carefully.,https://example.com/notices/image_640.jpg,draft,29-03-2026 10:00,15-04-2026 10:00,26-03-2026 09:00,26-03-2026 14:00
641,532,Campus Notice Title 641,This is the description for campus notice number 641. Please read carefully.,https://example.com/notices/image_641.jpg,draft,05-03-2026 09:00,28-03-2026 09:00,16-03-2026 10:00,16-03-2026 13:00
642,640,Campus Notice Title 642,This is the description for campus notice number 642. Please read carefully.,https://example.com/notices/image_642.jpg,published,01-04-2026 15:00,08-04-2026 15:00,07-01-2026 12:00,07-01-2026 16:00
643,245,Campus Notice Title 643,This is the description for campus notice number 643. Please read carefully.,https://example.com/notices/image_643.jpg,draft,21-03-2026 10:00,01-04-2026 10:00,20-03-2026 09:00,20-03-2026 12:00
644,689,Campus Notice Title 644,This is the description for campus notice number 644. Please read carefully.,https://example.com/notices/image_644.jpg,pending,19-01-2026 11:00,17-02-2026 11:00,27-03-2026 10:00,27-03-2026 10:00
645,698,Campus Notice Title 645,This is the description for campus notice number 645. Please read carefully.,https://example.com/notices/image_645.jpg,pending,05-03-2026 17:00,17-03-2026 17:00,03-03-2026 17:00,03-03-2026 18:00
646,106,Campus Notice Title 646,This is the description for campus notice number 646. Please read carefully.,https://example.com/notices/image_646.jpg,rejected,14-01-2026 17:00,24-01-2026 17:00,16-02-2026 10:00,16-02-2026 12:00
647,99,Campus Notice Title 647,This is the description for campus notice number 647. Please read carefully.,https://example.com/notices/image_647.jpg,published,04-03-2026 10:00,31-03-2026 10:00,08-03-2026 14:00,08-03-2026 21:00
648,372,Campus Notice Title 648,This is the description for campus notice number 648. Please read carefully.,https://example.com/notices/image_648.jpg,published,25-02-2026 15:00,09-03-2026 15:00,24-02-2026 14:00,25-02-2026 00:00
649,854,Campus Notice Title 649,This is the description for campus notice number 649. Please read carefully.,https://example.com/notices/image_649.jpg,published,07-03-2026 10:00,13-03-2026 10:00,18-01-2026 10:00,18-01-2026 19:00
650,634,Campus Notice Title 650,This is the description for campus notice number 650. Please read carefully.,https://example.com/notices/image_650.jpg,published,05-01-2026 15:00,18-01-2026 15:00,28-02-2026 11:00,28-02-2026 14:00
651,170,Campus Notice Title 651,This is the description for campus notice number 651. Please read carefully.,https://example.com/notices/image_651.jpg,pending,27-02-2026 14:00,14-03-2026 14:00,06-01-2026 13:00,06-01-2026 23:00
652,898,Campus Notice Title 652,This is the description for campus notice number 652. Please read carefully.,https://example.com/notices/image_652.jpg,draft,07-03-2026 15:00,24-03-2026 15:00,14-02-2026 16:00,14-02-2026 20:00
653,444,Campus Notice Title 653,This is the description for campus notice number 653. Please read carefully.,https://example.com/notices/image_653.jpg,draft,28-03-2026 17:00,05-04-2026 17:00,21-02-2026 17:00,21-02-2026 21:00
654,663,Campus Notice Title 654,This is the description for campus notice number 654. Please read carefully.,https://example.com/notices/image_654.jpg,pending,23-01-2026 17:00,16-02-2026 17:00,24-02-2026 16:00,24-02-2026 22:00
655,813,Campus Notice Title 655,This is the description for campus notice number 655. Please read carefully.,https://example.com/notices/image_655.jpg,draft,30-01-2026 17:00,19-02-2026 17:00,14-01-2026 13:00,14-01-2026 14:00
656,255,Campus Notice Title 656,This is the description for campus notice number 656. Please read carefully.,https://example.com/notices/image_656.jpg,pending,04-01-2026 12:00,30-01-2026 12:00,03-03-2026 16:00,03-03-2026 20:00
657,389,Campus Notice Title 657,This is the description for campus notice number 657. Please read carefully.,https://example.com/notices/image_657.jpg,published,04-03-2026 17:00,11-03-2026 17:00,25-01-2026 14:00,25-01-2026 20:00
658,476,Campus Notice Title 658,This is the description for campus notice number 658. Please read carefully.,https://example.com/notices/image_658.jpg,rejected,02-03-2026 12:00,19-03-2026 12:00,15-03-2026 16:00,15-03-2026 19:00
659,586,Campus Notice Title 659,This is the description for campus notice number 659. Please read carefully.,https://example.com/notices/image_659.jpg,pending,15-02-2026 17:00,28-02-2026 17:00,08-03-2026 11:00,08-03-2026 11:00
660,287,Campus Notice Title 660,This is the description for campus notice number 660. Please read carefully.,https://example.com/notices/image_660.jpg,pending,03-01-2026 13:00,01-02-2026 13:00,18-03-2026 09:00,18-03-2026 12:00
661,754,Campus Notice Title 661,This is the description for campus notice number 661. Please read carefully.,https://example.com/notices/image_661.jpg,rejected,08-03-2026 17:00,07-04-2026 17:00,11-03-2026 16:00,11-03-2026 23:00
662,510,Campus Notice Title 662,This is the description for campus notice number 662. Please read carefully.,https://example.com/notices/image_662.jpg,published,22-02-2026 17:00,22-03-2026 17:00,23-02-2026 15:00,23-02-2026 20:00
663,229,Campus Notice Title 663,This is the description for campus notice number 663. Please read carefully.,https://example.com/notices/image_663.jpg,pending,28-01-2026 09:00,25-02-2026 09:00,03-03-2026 09:00,03-03-2026 10:00
664,819,Campus Notice Title 664,This is the description for campus notice number 664. Please read carefully.,https://example.com/notices/image_664.jpg,draft,25-02-2026 12:00,08-03-2026 12:00,03-02-2026 15:00,03-02-2026 17:00
665,290,Campus Notice Title 665,This is the description for campus notice number 665. Please read carefully.,https://example.com/notices/image_665.jpg,draft,05-03-2026 12:00,14-03-2026 12:00,28-03-2026 16:00,29-03-2026 02:00
666,370,Campus Notice Title 666,This is the description for campus notice number 666. Please read carefully.,https://example.com/notices/image_666.jpg,rejected,11-02-2026 15:00,16-02-2026 15:00,12-01-2026 10:00,12-01-2026 11:00
667,564,Campus Notice Title 667,This is the description for campus notice number 667. Please read carefully.,https://example.com/notices/image_667.jpg,pending,28-03-2026 15:00,02-04-2026 15:00,13-03-2026 16:00,13-03-2026 22:00
668,911,Campus Notice Title 668,This is the description for campus notice number 668. Please read carefully.,https://example.com/notices/image_668.jpg,published,23-03-2026 14:00,10-04-2026 14:00,18-03-2026 09:00,18-03-2026 17:00
669,660,Campus Notice Title 669,This is the description for campus notice number 669. Please read carefully.,https://example.com/notices/image_669.jpg,published,23-01-2026 15:00,21-02-2026 15:00,20-02-2026 17:00,20-02-2026 18:00
670,745,Campus Notice Title 670,This is the description for campus notice number 670. Please read carefully.,https://example.com/notices/image_670.jpg,draft,18-03-2026 10:00,03-04-2026 10:00,18-03-2026 10:00,18-03-2026 19:00
671,540,Campus Notice Title 671,This is the description for campus notice number 671. Please read carefully.,https://example.com/notices/image_671.jpg,published,07-02-2026 16:00,15-02-2026 16:00,02-03-2026 12:00,02-03-2026 16:00
672,891,Campus Notice Title 672,This is the description for campus notice number 672. Please read carefully.,https://example.com/notices/image_672.jpg,pending,08-03-2026 14:00,19-03-2026 14:00,04-01-2026 16:00,05-01-2026 02:00
673,20,Campus Notice Title 673,This is the description for campus notice number 673. Please read carefully.,https://example.com/notices/image_673.jpg,pending,05-02-2026 14:00,20-02-2026 14:00,20-03-2026 16:00,20-03-2026 19:00
674,36,Campus Notice Title 674,This is the description for campus notice number 674. Please read carefully.,https://example.com/notices/image_674.jpg,rejected,26-03-2026 13:00,24-04-2026 13:00,01-03-2026 09:00,01-03-2026 16:00
675,575,Campus Notice Title 675,This is the description for campus notice number 675. Please read carefully.,https://example.com/notices/image_675.jpg,draft,05-03-2026 10:00,29-03-2026 10:00,04-02-2026 12:00,04-02-2026 17:00
676,441,Campus Notice Title 676,This is the description for campus notice number 676. Please read carefully.,https://example.com/notices/image_676.jpg,rejected,21-01-2026 16:00,15-02-2026 16:00,05-03-2026 12:00,05-03-2026 16:00
677,472,Campus Notice Title 677,This is the description for campus notice number 677. Please read carefully.,https://example.com/notices/image_677.jpg,rejected,12-03-2026 17:00,03-04-2026 17:00,17-03-2026 12:00,17-03-2026 16:00
678,532,Campus Notice Title 678,This is the description for campus notice number 678. Please read carefully.,https://example.com/notices/image_678.jpg,draft,23-01-2026 16:00,03-02-2026 16:00,03-02-2026 14:00,03-02-2026 17:00
679,373,Campus Notice Title 679,This is the description for campus notice number 679. Please read carefully.,https://example.com/notices/image_679.jpg,published,27-01-2026 11:00,21-02-2026 11:00,18-01-2026 09:00,18-01-2026 18:00
680,96,Campus Notice Title 680,This is the description for campus notice number 680. Please read carefully.,https://example.com/notices/image_680.jpg,published,17-01-2026 13:00,12-02-2026 13:00,17-02-2026 11:00,17-02-2026 11:00
681,341,Campus Notice Title 681,This is the description for campus notice number 681. Please read carefully.,https://example.com/notices/image_681.jpg,rejected,16-02-2026 15:00,25-02-2026 15:00,07-02-2026 15:00,07-02-2026 20:00
682,718,Campus Notice Title 682,This is the description for campus notice number 682. Please read carefully.,https://example.com/notices/image_682.jpg,pending,12-01-2026 11:00,22-01-2026 11:00,31-01-2026 15:00,31-01-2026 16:00
683,517,Campus Notice Title 683,This is the description for campus notice number 683. Please read carefully.,https://example.com/notices/image_683.jpg,draft,03-02-2026 11:00,01-03-2026 11:00,19-03-2026 13:00,19-03-2026 19:00
684,677,Campus Notice Title 684,This is the description for campus notice number 684. Please read carefully.,https://example.com/notices/image_684.jpg,published,09-02-2026 15:00,25-02-2026 15:00,20-01-2026 16:00,20-01-2026 20:00
685,774,Campus Notice Title 685,This is the description for campus notice number 685. Please read carefully.,https://example.com/notices/image_685.jpg,rejected,30-03-2026 17:00,24-04-2026 17:00,30-03-2026 12:00,30-03-2026 15:00
686,280,Campus Notice Title 686,This is the description for campus notice number 686. Please read carefully.,https://example.com/notices/image_686.jpg,published,13-01-2026 17:00,03-02-2026 17:00,04-02-2026 10:00,04-02-2026 17:00
687,257,Campus Notice Title 687,This is the description for campus notice number 687. Please read carefully.,https://example.com/notices/image_687.jpg,published,03-01-2026 16:00,19-01-2026 16:00,22-01-2026 12:00,22-01-2026 15:00
688,185,Campus Notice Title 688,This is the description for campus notice number 688. Please read carefully.,https://example.com/notices/image_688.jpg,published,24-02-2026 09:00,19-03-2026 09:00,24-03-2026 14:00,24-03-2026 19:00
689,710,Campus Notice Title 689,This is the description for campus notice number 689. Please read carefully.,https://example.com/notices/image_689.jpg,pending,20-03-2026 14:00,03-04-2026 14:00,18-01-2026 11:00,18-01-2026 16:00
690,509,Campus Notice Title 690,This is the description for campus notice number 690. Please read carefully.,https://example.com/notices/image_690.jpg,pending,19-03-2026 14:00,17-04-2026 14:00,01-04-2026 13:00,01-04-2026 16:00
691,129,Campus Notice Title 691,This is the description for campus notice number 691. Please read carefully.,https://example.com/notices/image_691.jpg,published,27-03-2026 11:00,01-04-2026 11:00,07-03-2026 15:00,07-03-2026 23:00
692,549,Campus Notice Title 692,This is the description for campus notice number 692. Please read carefully.,https://example.com/notices/image_692.jpg,published,22-03-2026 11:00,08-04-2026 11:00,22-01-2026 09:00,22-01-2026 18:00
693,521,Campus Notice Title 693,This is the description for campus notice number 693. Please read carefully.,https://example.com/notices/image_693.jpg,published,02-02-2026 12:00,26-02-2026 12:00,26-01-2026 14:00,26-01-2026 23:00
694,442,Campus Notice Title 694,This is the description for campus notice number 694. Please read carefully.,https://example.com/notices/image_694.jpg,published,05-03-2026 11:00,28-03-2026 11:00,22-01-2026 13:00,22-01-2026 19:00
695,343,Campus Notice Title 695,This is the description for campus notice number 695. Please read carefully.,https://example.com/notices/image_695.jpg,rejected,16-03-2026 09:00,28-03-2026 09:00,04-01-2026 16:00,04-01-2026 19:00
696,336,Campus Notice Title 696,This is the description for campus notice number 696. Please read carefully.,https://example.com/notices/image_696.jpg,published,20-03-2026 09:00,28-03-2026 09:00,16-02-2026 11:00,16-02-2026 18:00
697,263,Campus Notice Title 697,This is the description for campus notice number 697. Please read carefully.,https://example.com/notices/image_697.jpg,rejected,14-03-2026 11:00,13-04-2026 11:00,23-03-2026 16:00,24-03-2026 02:00
698,395,Campus Notice Title 698,This is the description for campus notice number 698. Please read carefully.,https://example.com/notices/image_698.jpg,published,07-03-2026 13:00,02-04-2026 13:00,09-03-2026 14:00,09-03-2026 18:00
